time,open,high,low,close,volume
2021-02-02 09:00:00,34689.63,35649.22,34689.63,35338.33,1670.99863921
2021-02-02 10:00:00,35346.09,35432.33,34881.62,35157.55,836.00519462
2021-02-02 11:00:00,35160.97,35279.85,34674.39,34710.0,681.62016225
2021-02-02 12:00:00,34710.0,35031.56,34572.63,34810.59,712.75911143
2021-02-02 13:00:00,34810.59,35237.51,34778.85,34865.93,664.62322461
2021-02-02 14:00:00,34871.22,34948.17,34403.73,34817.0,992.42013491
2021-02-02 15:00:00,34818.65,35200.0,34600.0,34750.02,1249.7383073
2021-02-02 16:00:00,34751.15,35197.37,34604.1,34995.78,1160.09018698
2021-02-02 17:00:00,34996.81,35053.08,34778.51,34874.62,661.25070127
2021-02-02 18:00:00,34876.88,35350.0,34825.56,35304.19,779.30242845
2021-02-02 19:00:00,35309.92,35839.43,35151.5,35786.97,1415.40501204
2021-02-02 20:00:00,35790.49,36000.0,35570.01,35838.12,1172.0095499
2021-02-02 21:00:00,35838.12,35914.5,35605.0,35680.39,788.3134318
2021-02-02 22:00:00,35684.97,35839.09,35558.37,35595.23,644.28784711
2021-02-02 23:00:00,35600.09,35727.49,35509.51,35512.67,539.6059184
2021-02-03 00:00:00,35513.0,36270.81,35393.8,36161.23,1322.11900865
2021-02-03 01:00:00,36164.38,36373.0,35872.96,35890.22,1030.71620609
2021-02-03 02:00:00,35890.23,36147.49,35840.31,35934.32,786.71691087
2021-02-03 03:00:00,35934.44,36544.46,35929.58,36452.32,888.60172439
2021-02-03 04:00:00,36453.0,36888.0,36452.9,36676.31,1477.18921611
2021-02-03 05:00:00,36681.14,36734.35,36450.0,36524.72,558.13535348
2021-02-03 06:00:00,36519.22,36864.16,36496.27,36599.35,526.16458498
2021-02-03 07:00:00,36611.19,36657.47,36291.42,36347.21,505.52380596
2021-02-03 08:00:00,36351.24,36351.24,35732.05,36065.78,777.00103593
2021-02-03 09:00:00,36066.79,36086.51,35575.0,35896.05,424.26184108
2021-02-03 10:00:00,35889.83,36075.62,35700.0,36036.53,397.84939121
2021-02-03 11:00:00,36039.71,36320.0,35918.94,35992.0,468.16862359
2021-02-03 12:00:00,35992.0,36367.86,35857.36,36252.73,651.52230372
2021-02-03 13:00:00,36252.72,36781.85,36002.24,36599.7,1615.60108234
2021-02-03 14:00:00,36599.86,36800.0,36421.37,36581.13,1256.72074484
2021-02-03 15:00:00,36581.13,36950.0,36577.28,36910.0,1080.02108537
2021-02-03 16:00:00,36910.01,37263.72,36677.01,37211.83,1700.46683169
2021-02-03 17:00:00,37203.59,37235.91,37025.01,37233.46,1141.57148792
2021-02-03 18:00:00,37233.46,37250.0,36811.33,37171.86,1506.37366331
2021-02-03 19:00:00,37171.87,37194.77,36856.19,36860.73,1145.5590102
2021-02-03 20:00:00,36860.73,37138.64,36710.0,37114.76,1033.64208074
2021-02-03 21:00:00,37105.36,37455.37,37019.26,37298.97,1238.56727147
2021-02-03 22:00:00,37298.92,37538.96,37285.0,37322.29,974.23743152
2021-02-03 23:00:00,37321.42,37723.72,37320.0,37678.37,1275.23875635
2021-02-04 00:00:00,37688.42,38217.0,37685.08,38141.22,2122.03011298
2021-02-04 01:00:00,38140.65,38360.88,37921.94,38223.2,1726.33374791
2021-02-04 02:00:00,38223.25,38274.04,37525.89,37955.2,1685.25040445
2021-02-04 03:00:00,37955.55,38073.98,37400.0,37527.8,1339.82070327
2021-02-04 04:00:00,37529.81,37828.0,37384.69,37723.26,1087.74356526
2021-02-04 05:00:00,37727.03,37978.0,37554.03,37632.75,774.41159235
2021-02-04 06:00:00,37632.75,38247.22,37601.69,38148.98,753.74998718
2021-02-04 07:00:00,38148.97,38235.51,37839.45,37894.88,872.06594602
2021-02-04 08:00:00,37896.74,38769.0,37125.0,37367.92,1922.31704672
2021-02-04 09:00:00,37376.71,37667.62,36815.98,37574.0,2392.04211818
2021-02-04 10:00:00,37583.88,37817.83,37253.67,37672.3,867.52470527
2021-02-04 11:00:00,37672.1,37951.81,37370.15,37370.15,833.25176507
2021-02-04 12:00:00,37370.15,37787.53,37072.87,37669.82,1197.07607163
2021-02-04 13:00:00,37669.81,37730.83,37315.11,37636.21,1188.67369461
2021-02-04 14:00:00,37645.49,37741.6,36676.88,36819.68,1529.47820038
2021-02-04 15:00:00,36820.68,36979.47,36156.45,36627.33,2111.3026233
2021-02-04 16:00:00,36627.33,37055.0,36464.84,37011.81,1738.20999386
2021-02-04 17:00:00,37011.8,37123.93,36838.99,36934.65,1514.63413738
2021-02-04 18:00:00,36934.65,37500.0,36819.43,37207.33,1342.92278397
2021-02-04 19:00:00,37207.33,37550.29,37043.84,37525.03,1102.45475961
2021-02-04 20:00:00,37525.04,37842.0,37435.63,37679.06,1119.33504591
2021-02-04 21:00:00,37683.89,37788.0,37382.09,37672.6,797.60490184
2021-02-04 22:00:00,37672.6,37699.99,37042.53,37300.0,793.37692047
2021-02-04 23:00:00,37297.02,37418.96,36885.0,36975.0,887.75209554
2021-02-05 00:00:00,36976.59,37272.2,36842.62,37024.62,720.83287173
2021-02-05 01:00:00,37029.75,37336.21,36605.87,36669.16,816.32619669
2021-02-05 02:00:00,36670.01,37018.93,36640.0,36996.79,802.10400346
2021-02-05 03:00:00,36986.15,37431.33,36938.55,37385.0,802.20979343
2021-02-05 04:00:00,37385.0,37532.17,37231.77,37291.74,617.18530364
2021-02-05 05:00:00,37291.74,37379.23,37030.56,37093.54,563.36633047
2021-02-05 06:00:00,37093.53,37695.56,37053.65,37418.14,800.55634513
2021-02-05 07:00:00,37418.14,37755.0,37418.13,37718.38,544.66458147
2021-02-05 08:00:00,37712.41,37823.0,37466.28,37746.77,460.25962611
2021-02-05 09:00:00,37747.81,37799.1,37253.71,37292.19,446.74671965
2021-02-05 10:00:00,37278.08,37676.38,37239.42,37441.27,544.9368339
2021-02-05 11:00:00,37441.27,37750.0,37435.0,37717.69,394.8735227
2021-02-05 12:00:00,37719.99,38177.84,37581.31,37899.97,1148.27904342
2021-02-05 13:00:00,37892.46,38348.99,37838.26,38328.88,853.45145087
2021-02-05 14:00:00,38328.89,38342.6,38032.0,38158.31,1242.4948728
2021-02-05 15:00:00,38158.27,38349.0,37950.0,38000.0,1245.24438991
2021-02-05 16:00:00,38000.0,38190.0,37710.0,37842.01,1309.15251201
2021-02-05 17:00:00,37842.01,37980.0,37783.06,37922.34,587.57896189
2021-02-05 18:00:00,37922.34,37948.0,37343.89,37400.68,1091.67164408
2021-02-05 19:00:00,37408.21,37699.04,37275.0,37658.06,760.80915004
2021-02-05 20:00:00,37658.06,37819.3,37527.33,37779.42,442.54500429
2021-02-05 21:00:00,37772.3,37936.62,37716.0,37860.69,464.7576615
2021-02-05 22:00:00,37860.68,38003.71,37720.0,37832.66,577.27104001
2021-02-05 23:00:00,37832.09,38336.31,37808.0,38311.49,605.38387255
2021-02-06 00:00:00,38327.09,38872.95,38250.0,38761.47,1432.84610021
2021-02-06 01:00:00,38761.47,39487.0,38306.37,38850.34,3368.19821533
2021-02-06 02:00:00,38851.71,39500.0,38650.0,39398.93,1736.60646727
2021-02-06 03:00:00,39398.92,39682.01,39238.12,39407.94,1440.61833579
2021-02-06 04:00:00,39405.72,39405.73,38959.37,39201.62,897.25774893
2021-02-06 05:00:00,39201.62,39245.1,38777.05,39056.37,707.55604067
2021-02-06 06:00:00,39057.05,39495.0,39039.44,39312.59,545.30909267
2021-02-06 07:00:00,39312.58,39561.77,39201.11,39389.96,476.59890747
2021-02-06 08:00:00,39393.27,39719.85,39390.35,39471.44,465.64413319
2021-02-06 09:00:00,39471.43,39930.0,39443.17,39926.36,618.32575123
2021-02-06 10:00:00,39926.37,40070.0,39593.09,40067.49,1253.96398821
2021-02-06 11:00:00,40057.08,40500.0,40047.13,40239.72,1314.35969091
2021-02-06 12:00:00,40239.78,40500.0,39950.0,39980.49,1042.29413064
2021-02-06 13:00:00,39960.12,40300.0,39950.05,40172.95,879.22354372
2021-02-06 14:00:00,40168.65,40615.0,40168.61,40328.69,975.32569856
2021-02-06 15:00:00,40333.2,40959.63,40230.0,40956.29,1692.97962403
2021-02-06 16:00:00,40957.62,41000.0,40541.2,40663.0,1467.28426085
2021-02-06 17:00:00,40662.99,40700.0,40242.53,40259.21,990.54253374
2021-02-06 18:00:00,40256.51,40499.99,40123.0,40331.26,834.49370626
2021-02-06 19:00:00,40331.26,40452.63,40029.0,40223.24,639.02965356
2021-02-06 20:00:00,40223.24,40223.87,39643.8,40141.81,1134.85361842
2021-02-06 21:00:00,40141.82,40299.0,40074.97,40075.0,587.50243734
2021-02-06 22:00:00,40074.98,40508.33,39925.91,40042.32,820.23675488
2021-02-06 23:00:00,40042.02,40042.33,39099.0,39265.43,1781.75559553
2021-02-07 00:00:00,39266.1,39669.66,38769.0,39623.25,1345.33477729
2021-02-07 01:00:00,39625.77,39648.02,38539.0,38660.35,1142.40154145
2021-02-07 02:00:00,38660.35,38852.56,38380.29,38790.29,1262.93306093
2021-02-07 03:00:00,38795.01,38968.03,38620.98,38869.72,691.88344346
2021-02-07 04:00:00,38869.71,38869.71,38000.0,38365.06,1072.87551013
2021-02-07 05:00:00,38372.46,38719.78,38202.84,38549.99,648.6826776
2021-02-07 06:00:00,38547.96,38735.79,38317.02,38579.83,709.10649814
2021-02-07 07:00:00,38583.84,39149.45,38476.32,39072.87,567.22118307
2021-02-07 08:00:00,39072.88,39574.51,39070.58,39540.0,716.6946808
2021-02-07 09:00:00,39540.0,39737.83,39370.95,39569.72,523.23057292
2021-02-07 10:00:00,39569.71,39708.24,39191.86,39359.88,521.21466972
2021-02-07 11:00:00,39369.48,39393.77,38821.8,39099.29,494.74043831
2021-02-07 12:00:00,39088.24,39315.72,38597.28,38885.0,809.36230327
2021-02-07 13:00:00,38884.99,39200.05,38446.08,38697.15,1003.30581976
2021-02-07 14:00:00,38686.55,38719.42,38225.3,38265.8,873.23395658
2021-02-07 15:00:00,38260.0,38429.25,37587.78,37974.48,1402.88743345
2021-02-07 16:00:00,37977.38,38295.0,37371.35,38243.94,1629.98798439
2021-02-07 17:00:00,38243.94,38258.43,37758.1,37913.56,751.41724203
2021-02-07 18:00:00,37913.57,38407.37,37900.12,38316.21,650.09283412
2021-02-07 19:00:00,38314.05,38500.0,38050.42,38109.93,662.4853075
2021-02-07 20:00:00,38109.93,38538.9,37760.48,38526.64,761.35723778
2021-02-07 21:00:00,38526.64,38688.79,38416.6,38595.0,756.05318754
2021-02-07 22:00:00,38594.99,38850.0,38355.25,38843.33,605.80145735
2021-02-07 23:00:00,38843.33,39150.0,38769.05,38871.42,695.56874343
2021-02-08 00:00:00,38871.43,39190.56,38700.74,38756.93,739.545011
2021-02-08 01:00:00,38756.94,38948.55,38481.03,38581.03,468.93228098
2021-02-08 02:00:00,38581.28,38712.57,38204.22,38290.73,490.88037929
2021-02-08 03:00:00,38293.81,38523.75,38058.0,38119.42,784.26014877
2021-02-08 04:00:00,38119.42,38710.0,38057.01,38618.01,635.68089116
2021-02-08 05:00:00,38618.01,38891.0,38494.17,38701.98,426.47263408
2021-02-08 06:00:00,38703.08,39244.0,38642.9,39041.45,453.79770851
2021-02-08 07:00:00,39048.36,39407.46,38924.01,39310.39,573.75899321
2021-02-08 08:00:00,39315.27,39385.26,39097.37,39224.0,299.67119325
2021-02-08 09:00:00,39222.73,39395.74,38943.39,38991.87,300.97438618
2021-02-08 10:00:00,38989.87,39495.1,38904.22,39467.94,345.11947492
2021-02-08 11:00:00,39467.94,39540.0,39363.14,39462.54,321.1552875
2021-02-08 12:00:00,39475.0,43260.0,39155.02,43260.0,5325.83904153
2021-02-08 13:00:00,43260.0,44900.0,41509.0,43005.45,9348.67561588
2021-02-08 14:00:00,43008.47,44193.0,43001.0,43675.31,4272.63874169
2021-02-08 15:00:00,43675.31,44200.0,43455.05,43807.94,3071.247387
2021-02-08 16:00:00,43814.74,44355.0,43144.47,43257.93,3167.64820194
2021-02-08 17:00:00,43265.92,43478.19,42505.02,43145.49,2287.59657023
2021-02-08 18:00:00,43148.66,43409.15,42573.57,42692.01,1812.18237368
2021-02-08 19:00:00,42699.34,43149.89,42692.52,43089.89,1166.77727545
2021-02-08 20:00:00,43089.64,44325.0,42970.55,44220.37,1971.43506298
2021-02-08 21:00:00,44219.06,44889.59,43999.0,44704.48,2500.56867594
2021-02-08 22:00:00,44694.96,45000.0,44300.0,44757.67,2564.29216825
2021-02-08 23:00:00,44754.17,46750.0,44670.77,46448.1,4604.86088488
2021-02-09 00:00:00,46453.66,47550.0,46374.99,46801.46,4312.2286224
2021-02-09 01:00:00,46803.03,46803.03,45756.24,46170.78,2529.27029447
2021-02-09 02:00:00,46175.0,46374.71,45583.11,45722.59,1456.95347762
2021-02-09 03:00:00,45735.21,46800.0,45567.0,46644.85,1774.69115748
2021-02-09 04:00:00,46653.99,46964.06,46300.0,46888.07,1527.32782334
2021-02-09 05:00:00,46888.08,47270.0,46508.81,46949.46,1287.30936701
2021-02-09 06:00:00,46949.44,48192.15,46650.01,48192.15,1936.00254179
2021-02-09 07:00:00,48192.14,48200.0,47487.35,47625.85,1467.82976595
2021-02-09 08:00:00,47625.85,48000.0,46718.5,47207.11,1501.9778311
2021-02-09 09:00:00,47193.53,47247.81,46055.65,46484.54,780.5683707
2021-02-09 10:00:00,46484.12,46660.0,45606.34,45677.08,1096.62300373
2021-02-09 11:00:00,45684.78,46647.15,45634.0,46445.69,800.87342764
2021-02-09 12:00:00,46453.41,46862.23,45170.0,45329.22,1787.95380054
2021-02-09 13:00:00,45321.15,46448.07,45020.0,46324.2,1566.9302486
2021-02-09 14:00:00,46324.22,46750.0,46117.0,46699.99,1156.91147619
2021-02-09 15:00:00,46700.0,47150.0,46400.6,46859.01,1335.69092969
2021-02-09 16:00:00,46848.45,47150.0,46070.57,46519.71,1472.27721135
2021-02-09 17:00:00,46519.72,46985.64,46247.31,46562.0,1423.99562534
2021-02-09 18:00:00,46559.42,47471.0,46331.36,47079.69,1464.90595636
2021-02-09 19:00:00,47079.69,47326.33,46820.0,47132.92,868.57432666
2021-02-09 20:00:00,47132.91,47558.18,46770.24,47139.97,1445.24677436
2021-02-09 21:00:00,47140.0,47520.0,47068.4,47335.09,902.71480852
2021-02-09 22:00:00,47332.64,47332.64,46566.44,46906.34,1165.2869234
2021-02-09 23:00:00,46906.33,46939.0,46289.0,46514.73,1356.64988692
2021-02-10 00:00:00,46514.73,46966.9,46127.0,46583.26,1114.49597172
2021-02-10 01:00:00,46572.07,46588.88,46033.75,46327.12,1032.1602125
2021-02-10 02:00:00,46332.06,46835.0,46308.76,46340.26,1078.29679948
2021-02-10 03:00:00,46339.4,46786.51,46213.76,46280.53,938.13755163
2021-02-10 04:00:00,46280.55,46379.56,45666.0,46050.21,1377.60163388
2021-02-10 05:00:00,46050.21,46448.76,45890.0,46181.15,556.29566783
2021-02-10 06:00:00,46180.31,46665.24,46168.92,46560.01,721.12815582
2021-02-10 07:00:00,46560.01,46995.0,46437.73,46636.65,697.50828584
2021-02-10 08:00:00,46636.65,46877.83,46299.01,46739.75,453.32412262
2021-02-10 09:00:00,46749.59,46970.0,46565.47,46646.12,385.92137445
2021-02-10 10:00:00,46646.12,47349.99,46477.48,46705.01,704.04812487
2021-02-10 11:00:00,46704.92,46760.33,46371.49,46662.46,404.05904088
2021-02-10 12:00:00,46659.64,46659.75,44600.0,45860.76,2510.4041252
2021-02-10 13:00:00,45860.77,46110.0,45411.69,45691.99,1040.1194779
2021-02-10 14:00:00,45692.0,46023.64,44900.66,45020.38,1577.69453331
2021-02-10 15:00:00,45025.84,45249.0,43706.86,44364.3,3219.46218148
2021-02-10 16:00:00,44364.3,44963.63,43859.0,44801.24,1696.93691589
2021-02-10 17:00:00,44807.57,45133.11,44501.0,45050.0,1206.88599862
2021-02-10 18:00:00,45050.01,45250.0,44874.5,45151.47,965.3541516
2021-02-10 19:00:00,45142.02,45292.0,44500.0,45250.02,1171.18663468
2021-02-10 20:00:00,45250.01,45291.98,44462.93,44579.28,947.44678742
2021-02-10 21:00:00,44579.28,45100.62,44380.0,45042.31,888.80829158
2021-02-10 22:00:00,45034.81,45253.75,44933.24,45246.9,499.64878832
2021-02-10 23:00:00,45246.9,45326.4,44824.0,44850.0,631.08675105
2021-02-11 00:00:00,44850.0,45065.43,44011.0,44279.16,1446.01665733
2021-02-11 01:00:00,44284.27,44723.9,44040.0,44222.0,1036.07831783
2021-02-11 02:00:00,44222.01,44867.91,44222.0,44815.04,634.61928607
2021-02-11 03:00:00,44808.78,45668.48,44747.37,45465.35,946.21267974
2021-02-11 04:00:00,45472.47,45701.91,44638.02,44775.36,1130.51229654
2021-02-11 05:00:00,44775.36,45010.48,44562.09,44681.17,521.89147343
2021-02-11 06:00:00,44693.32,44962.88,44460.89,44614.06,385.28578754
2021-02-11 07:00:00,44613.71,45150.0,44613.71,44754.52,298.72206751
2021-02-11 08:00:00,44751.13,45123.47,44555.55,45067.43,350.08946928
2021-02-11 09:00:00,45067.43,45638.43,44823.75,45531.78,330.30721642
2021-02-11 10:00:00,45531.78,46400.0,45388.99,46334.72,632.29909802
2021-02-11 11:00:00,46326.18,46500.0,45913.54,46061.02,690.46867534
2021-02-11 12:00:00,46078.18,46658.32,46078.17,46560.32,672.64932179
2021-02-11 13:00:00,46560.33,48373.0,46560.33,47541.13,3014.90061484
2021-02-11 14:00:00,47550.45,48150.0,47280.0,47922.95,1597.13583979
2021-02-11 15:00:00,47922.95,48205.0,47618.57,48032.3,1590.52405337
2021-02-11 16:00:00,48021.87,48300.0,47414.89,47626.44,1714.17737122
2021-02-11 17:00:00,47626.43,47699.95,46967.0,47412.89,1195.96297745
2021-02-11 18:00:00,47412.89,48100.0,47378.38,47711.35,1043.79434789
2021-02-11 19:00:00,47715.05,48094.7,47605.29,47804.44,1130.20140674
2021-02-11 20:00:00,47811.94,48690.0,47032.17,47102.79,2312.3152648
2021-02-11 21:00:00,47100.48,47395.0,46608.05,46941.46,1655.05293435
2021-02-11 22:00:00,46944.54,47766.45,46920.48,47766.45,760.28193093
2021-02-11 23:00:00,47766.45,48121.0,47585.26,47997.91,1133.1056873
2021-02-12 00:00:00,47993.6,48912.0,47860.0,47992.35,2149.67310812
2021-02-12 01:00:00,47998.31,48562.93,47737.63,48507.0,980.40776372
2021-02-12 02:00:00,48507.0,48507.0,47785.52,47983.98,710.58083151
2021-02-12 03:00:00,47974.52,48024.81,47451.93,47632.07,751.92341806
2021-02-12 04:00:00,47629.04,47635.12,46950.0,47327.27,1636.21266296
2021-02-12 05:00:00,47325.32,47554.61,47120.33,47300.88,1203.32384299
2021-02-12 06:00:00,47295.72,47565.0,46845.28,47431.45,870.00090994
2021-02-12 07:00:00,47431.45,47494.7,46953.0,47350.94,659.59052766
2021-02-12 08:00:00,47358.27,47733.0,47121.4,47154.16,458.35146453
2021-02-12 09:00:00,47150.56,47449.0,47050.0,47391.12,343.65596262
2021-02-12 10:00:00,47390.03,47755.0,47389.02,47433.96,276.57205802
2021-02-12 11:00:00,47430.49,48040.79,47363.88,47656.36,486.66209563
2021-02-12 12:00:00,47656.36,48000.09,47405.0,47756.78,641.45546063
2021-02-12 13:00:00,47756.37,48200.0,47728.44,47929.99,945.43395566
2021-02-12 14:00:00,47930.0,47937.96,46300.0,46645.28,2129.94440222
2021-02-12 15:00:00,46645.18,47317.6,46623.28,47137.62,1367.82407706
2021-02-12 16:00:00,47137.62,48000.0,47100.0,47658.94,1383.25803867
2021-02-12 17:00:00,47656.32,47950.0,47529.31,47795.19,876.45189466
2021-02-12 18:00:00,47795.19,47884.56,47000.0,47343.0,1513.23360564
2021-02-12 19:00:00,47342.99,47531.63,47172.63,47348.76,843.71862063
2021-02-12 20:00:00,47348.76,47739.0,47240.66,47683.65,764.02121346
2021-02-12 21:00:00,47683.65,48200.0,47623.98,47947.41,950.59700083
2021-02-12 22:00:00,47947.42,48016.96,47715.2,47958.09,448.03504174
2021-02-12 23:00:00,47953.93,47975.0,47247.56,47408.34,1112.22787833
2021-02-13 00:00:00,47408.34,47666.66,47327.58,47556.88,658.93554725
2021-02-13 01:00:00,47553.24,47875.0,47514.15,47715.43,465.9492829
2021-02-13 02:00:00,47715.43,48027.99,47632.73,47926.32,458.35301568
2021-02-13 03:00:00,47926.31,48199.0,47785.0,47924.57,569.15679132
2021-02-13 04:00:00,47922.82,47997.9,47718.0,47989.38,441.58063679
2021-02-13 05:00:00,47989.38,48000.0,47526.71,47975.72,766.34097751
2021-02-13 06:00:00,47975.72,48000.0,47600.0,47853.56,328.43713976
2021-02-13 07:00:00,47853.56,47902.02,47090.0,47090.0,446.08253635
2021-02-13 08:00:00,47088.99,47586.57,46707.0,47522.78,592.29915313
2021-02-13 09:00:00,47516.65,47653.29,47136.74,47260.05,339.44927738
2021-02-13 10:00:00,47260.06,47290.62,46711.83,46740.68,568.98410045
2021-02-13 11:00:00,46739.79,47027.21,46327.0,46615.64,936.79959628
2021-02-13 12:00:00,46630.8,47225.0,46300.0,46941.29,534.52897191
2021-02-13 13:00:00,46941.28,47161.51,46611.74,47022.96,448.47435404
2021-02-13 14:00:00,47018.48,47099.26,46731.23,47018.16,480.08226121
2021-02-13 15:00:00,47018.17,47373.58,46951.27,47159.37,487.21177004
2021-02-13 16:00:00,47139.9,47400.0,46929.0,47180.5,528.56343312
2021-02-13 17:00:00,47180.49,47222.18,46800.0,46900.29,475.15997736
2021-02-13 18:00:00,46902.88,47069.35,46764.34,46852.13,386.41512903
2021-02-13 19:00:00,46852.13,47126.97,46766.21,46932.31,310.24120972
2021-02-13 20:00:00,46924.7,47038.21,46735.0,47003.62,500.6841937
2021-02-13 21:00:00,47003.62,47425.0,46767.92,47196.42,518.93835558
2021-02-13 22:00:00,47196.42,47315.0,46943.66,47134.32,354.95492291
2021-02-13 23:00:00,47134.32,47354.12,47090.0,47232.45,423.25469908
2021-02-14 00:00:00,47240.75,47739.86,47100.13,47663.77,747.41563204
2021-02-14 01:00:00,47663.76,47750.0,47351.48,47542.41,512.8337518
2021-02-14 02:00:00,47542.43,47705.0,47376.57,47481.19,424.88913403
2021-02-14 03:00:00,47485.33,47595.48,47301.01,47349.29,509.92872499
2021-02-14 04:00:00,47349.3,47690.0,47316.28,47607.05,412.55236327
2021-02-14 05:00:00,47602.63,48912.0,47543.94,48912.0,1509.45036446
2021-02-14 06:00:00,48912.0,49344.14,48482.25,48765.73,1763.3645849
2021-02-14 07:00:00,48765.74,49126.71,48562.15,48785.64,445.70807242
2021-02-14 08:00:00,48777.57,49046.27,48387.6,48725.98,351.43543428
2021-02-14 09:00:00,48725.98,49194.4,48661.09,49157.99,260.42469749
2021-02-14 10:00:00,49158.18,49377.59,49000.02,49058.46,370.21046425
2021-02-14 11:00:00,49058.46,49163.74,48807.68,49089.6,232.51296542
2021-02-14 12:00:00,49089.6,49700.0,49064.63,49473.32,989.1299954
2021-02-14 13:00:00,49473.32,49600.0,48587.35,48804.54,796.96552918
2021-02-14 14:00:00,48804.55,49137.78,48529.68,48802.66,671.49363183
2021-02-14 15:00:00,48801.67,48999.98,48160.0,48616.85,933.42205616
2021-02-14 16:00:00,48616.84,49119.26,48491.03,49075.69,564.36735201
2021-02-14 17:00:00,49075.69,49149.0,48656.0,48681.92,588.31820697
2021-02-14 18:00:00,48680.61,48872.85,48480.01,48787.51,504.58198528
2021-02-14 19:00:00,48787.8,48949.01,48529.35,48750.18,380.32239768
2021-02-14 20:00:00,48750.17,49049.99,48650.0,48969.37,532.83606402
2021-02-14 21:00:00,48969.37,49093.96,48825.65,48871.57,391.21444683
2021-02-14 22:00:00,48868.97,49325.37,48776.0,49095.26,578.68009299
2021-02-14 23:00:00,49095.26,49144.73,48591.54,48680.69,674.49449321
2021-02-15 00:00:00,48667.23,49093.44,48515.0,48810.16,576.89544013
2021-02-15 01:00:00,48810.16,48876.53,47786.69,48098.76,1511.05067279
2021-02-15 02:00:00,48098.45,48255.0,45768.46,46982.62,4569.47951404
2021-02-15 03:00:00,46989.23,47350.0,46663.31,47172.44,1502.71281417
2021-02-15 04:00:00,47172.43,47187.59,46350.0,46936.47,1230.08546948
2021-02-15 05:00:00,46929.74,47046.32,46443.16,46785.73,780.22791877
2021-02-15 06:00:00,46777.24,47255.99,46743.3,46935.46,560.01264875
2021-02-15 07:00:00,46935.47,47444.0,46900.01,47321.68,493.86220642
2021-02-15 08:00:00,47321.35,47790.33,47142.61,47663.73,425.3648689
2021-02-15 09:00:00,47663.72,47793.55,47266.75,47553.21,406.67536099
2021-02-15 10:00:00,47553.21,47894.66,47359.42,47889.6,295.62640629
2021-02-15 11:00:00,47889.6,48030.94,47574.3,47836.51,378.8934471
2021-02-15 12:00:00,47836.51,48100.0,47440.34,48000.0,596.53371741
2021-02-15 13:00:00,47992.6,48246.4,47857.43,48001.38,479.51791349
2021-02-15 14:00:00,48001.38,48179.0,47500.0,47598.77,590.22349187
2021-02-15 15:00:00,47593.04,48027.55,47563.53,47993.89,582.12440994
2021-02-15 16:00:00,47985.0,48572.5,47985.0,48517.45,780.73608006
2021-02-15 17:00:00,48520.89,48800.0,48396.68,48575.0,642.46990306
2021-02-15 18:00:00,48575.0,48697.5,48367.11,48386.93,436.94270393
2021-02-15 19:00:00,48382.69,48742.5,48370.49,48673.95,361.93217939
2021-02-15 20:00:00,48678.0,48798.11,48510.1,48598.74,404.15161584
2021-02-15 21:00:00,48598.73,48739.93,48130.92,48179.24,483.92804134
2021-02-15 22:00:00,48179.24,48344.0,47650.0,48306.06,795.13211376
2021-02-15 23:00:00,48306.06,48430.0,47837.57,47936.37,547.57384319
2021-02-16 00:00:00,47935.66,47965.0,47051.22,47684.36,1210.15966523
2021-02-16 01:00:00,47691.12,48315.7,47638.63,48307.24,583.08872193
2021-02-16 02:00:00,48309.87,48664.25,48178.08,48445.12,488.8922268
2021-02-16 03:00:00,48445.13,49582.8,48411.11,49566.25,2005.89951625
2021-02-16 04:00:00,49573.46,49900.0,49029.56,49329.36,1578.09495149
2021-02-16 05:00:00,49329.36,49460.99,49005.0,49163.27,621.49010204
2021-02-16 06:00:00,49168.55,49227.02,48565.0,49011.18,632.39139163
2021-02-16 07:00:00,49011.17,49268.17,48616.21,49160.82,454.83596356
2021-02-16 08:00:00,49161.18,49309.25,48894.72,49285.04,261.28846942
2021-02-16 09:00:00,49285.05,49326.98,48906.44,49286.56,198.91477939
2021-02-16 10:00:00,49286.56,49341.0,48785.56,49015.08,297.13887045
2021-02-16 11:00:00,49015.08,49103.77,48701.59,48906.4,251.75487168
2021-02-16 12:00:00,48918.12,50645.0,48400.0,49606.71,3010.21733805
2021-02-16 13:00:00,49623.06,49782.24,48800.0,48953.03,1066.48601599
2021-02-16 14:00:00,48961.0,49494.05,48700.0,49313.59,1139.60648999
2021-02-16 15:00:00,49313.59,49600.0,48997.0,48998.66,1088.09842871
2021-02-16 16:00:00,48998.67,49295.0,48100.0,48174.37,1580.86980603
2021-02-16 17:00:00,48180.0,48622.26,48146.11,48278.03,1263.85062874
2021-02-16 18:00:00,48269.27,48748.01,47818.73,48670.8,1328.76058383
2021-02-16 19:00:00,48670.8,48830.73,48379.98,48585.32,623.78388791
2021-02-16 20:00:00,48584.74,48802.14,48245.0,48795.0,641.99700492
2021-02-16 21:00:00,48795.0,48839.6,48317.39,48581.47,1071.37067784
2021-02-16 22:00:00,48581.48,49150.0,48527.76,49118.19,924.93077807
2021-02-16 23:00:00,49118.69,49285.0,48926.85,49158.71,729.2844414
2021-02-17 00:00:00,49141.43,49549.16,49010.0,49058.98,955.79538906
2021-02-17 01:00:00,49058.99,49399.86,48942.87,49288.25,368.80456262
2021-02-17 02:00:00,49288.36,50209.0,49275.12,49660.0,1801.04914991
2021-02-17 03:00:00,49660.01,49725.0,49251.0,49659.45,718.94737496
